coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Oct 19 22:22:53 +0000 2020,,,https://twitter.com/KellyO/status/1317870914537541632,17,1318316717005733888,,,,en,,false,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Imagine if he didn’t donated money? What would the headline say??? 🤨🧐 maybe that @realDonaldTrump is greedy? Lol bad if he does bad if he doesn’t https://t.co/2bZEFOyEg7,https://twitter.com/RepublicanChick/status/1318316717005733888,Wed May 16 20:20:33 +0000 2012,RepublicanChick,false,Christian • Single Mom • #StandWithIsrael 🇮🇱 • Former @realDonaldTrump appointee #CruzCrew #McCain alumni #2A #ProLife #MAGA,25154,50338,5473,98,"Washington, DC",XIMENA,RepublicanChick,9470,,http://www.TheRepublicanChick.com,false
,Fri Oct 23 04:53:04 +0000 2020,,https://twitter.com/TeamTrump/status/1278725612736307200/photo/1,,0,1319502074485346305,,,,en,,false,1420,1319478660794142720,mikehahn_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @mikehahn_: Mood at Team Trump https://t.co/RFIPFE9HZn,https://twitter.com/BorisEP/status/1319502074485346305,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8258,97330,1742,792,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15702,,https://www.breakfastwithboris.com,true
,Wed Oct 21 05:10:48 +0000 2020,,,https://www.nationalreview.com/corner/biden-is-still-underperforming-hillary/,61,1318781760738643968,,,,en,,false,22,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".⁦@JoeBiden⁩ is underperforming Crooked!!!

Clinton Polling -- Biden Is Still Underperforming Hillary | National Review https://t.co/HgWYKgDJpO",https://twitter.com/BorisEP/status/1318781760738643968,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8258,97330,1742,792,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15702,,https://www.breakfastwithboris.com,true
,Tue Oct 20 08:56:29 +0000 2020,,,https://thenationalpulse.com/politics/bidens-profit-from-campaigns/,751,1318476171198201857,,,,en,,false,504,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Biden Campaigns Funneled Over $70,000 To Hunter Biden, Nearly $150,000 To Entire Family https://t.co/zsv6lc6sfE via @TheNatPulse",https://twitter.com/JasonMillerinDC/status/1318476171198201857,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Mon Oct 19 17:37:32 +0000 2020,,https://twitter.com/MattFinnFNC/status/1318181488249073664/video/1,,0,1318244906255540224,,,,en,,false,10534,1318181488249073664,MattFinnFNC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MattFinnFNC: Before sunrise, massive line started forming for @realDonaldTrump rally in Prescott, AZ. https://t.co/SJy2WLEGZX",https://twitter.com/AZGOP/status/1318244906255540224,Thu Aug 21 21:30:45 +0000 2008,AZGOP,false,The official Twitter account of the Republican Party of Arizona.,16620,58761,2302,498,"Phoenix, AZ",Arizona Republican Party,AZGOP,20397,,http://www.azgop.com/,true
,Tue Oct 20 03:38:52 +0000 2020,,,https://twitter.com/Ami_Magazine/status/1318390237891055619,66,1318396237771624448,,,,en,,false,44,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@jack @twitter DO NOT WANT Americans to see Jewish voters express their love for @realDonaldTrump!

TERRIBLE, ILLEGAL CENSORSHIP! https://t.co/PzeAQx96s9",https://twitter.com/BorisEP/status/1318396237771624448,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8258,97330,1742,792,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15702,,https://www.breakfastwithboris.com,true
,Thu Oct 22 16:32:00 +0000 2020,JoeBiden,,,0,1319315577534545923,,,,en,,,235,1319313880112300032,Bruce_LeVell,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Bruce_LeVell: .@realDonaldTrump called out corruption from the beginning of his campaign in 2015 &amp; now we have #JoeBiden as the Democra…,https://twitter.com/JasonMillerinDC/status/1319315577534545923,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Wed Oct 21 13:11:46 +0000 2020,,,https://youtu.be/cBHC9c1_LZg,252,1318902800185663489,,,,en,,false,108,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PA Voters On Why They Back Trump: “He's A Man That Wants To Do It All For America, The Best He Can”
https://t.co/QXjWRDH60W",https://twitter.com/JasonMillerinDC/status/1318902800185663489,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Thu Oct 22 14:28:28 +0000 2020,MAGA Dobbs AmericaFirst,,https://www.foxnews.com/politics/jim-hunter-biden-china-joint-venture-key-contacts,1876,1319284490938634242,,,,en,,false,792,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Biden Scandal Worsens

https://t.co/t1OjB2gAa6

#MAGA #Dobbs #AmericaFirst",https://twitter.com/LouDobbs/status/1319284490938634242,Wed Mar 25 12:39:59 +0000 2009,LouDobbs,false,"Lou Dobbs Tonight, Fox Business Network, 5, 7 & 10 PM/ET",18158,2319213,2102,5970,"New York, NY",Lou Dobbs,LouDobbs,36389,,http://LouDobbsShop.com,true
,Tue Oct 20 22:47:57 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1250156693251592193/video/1,,736,1318685414652321805,,,,en,,false,406,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joe Biden will reportedly make Ron Klain his chief of staff if he's elected.

Klain praised China on January 27 for being ""more transparent and more candid [on coronavirus] than it has been during past outbreaks.""
https://t.co/UA0ev0uFnr",https://twitter.com/TrumpWarRoom/status/1318685414652321805,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Tue Oct 20 15:20:25 +0000 2020,,,,2741,1318572788895125505,,,,en,,,907,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joe Biden would shut down our economy again, destroying small businesses and dragging our country back into a recession.

President Trump won't surrender to the virus. He will defeat it!",https://twitter.com/TrumpWarRoom/status/1318572788895125505,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Thu Oct 22 00:58:48 +0000 2020,,,,0,1319080731927322626,,,,en,,,39206,1319080182272196609,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @realDonaldTrump: If I do not sound like a typical Washington politician, it’s because I’m NOT a politician. If I do not always play by…",https://twitter.com/JasonMillerinDC/status/1319080731927322626,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Thu Oct 22 21:03:12 +0000 2020,,,https://nypost.com/2020/10/22/hunter-biden-ex-business-partner-told-dont-mention-joe-in-text/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons,5,1319383831095332864,,,,en,,false,4,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hunter Biden's ex-business partner told 'don't mention Joe' in text message https://t.co/YA3VOH2uUc via @nypost,https://twitter.com/PatriotByGod/status/1319383831095332864,Thu Jul 23 12:03:27 +0000 2015,PatriotByGod,false,"Melting #SnowFlakes with the fire of Patriotism. Destroying Liberals Daily 
One of the most Targeted accounts on Twitter. III% Patriots #WhyLiberalsSuck",57613,80356,42869,226,"Las Vegas, NV",GodGuns&Trump 🇺🇸,PatriotByGod,70722,,https://gab.ai/GodGunsNTrump,false
,Wed Oct 21 23:54:22 +0000 2020,NorthCarolina,,,0,1319064515959468032,,,,en,,,801,1319063564594892802,TeamTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TeamTrump: President @realDonaldTrump in #NorthCarolina: Joe Biden let Communist China plunder your jobs while his family raked in mill…,https://twitter.com/TrumpWarRoom/status/1319064515959468032,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Thu Oct 22 04:10:05 +0000 2020,,,,0,1319128870671581184,,,,en,,,271,1319125694916497408,abigailmarone,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @abigailmarone: “I am the recipient of the email published seven days ago by the New York Post which showed a copy to Hunter Biden and R…,https://twitter.com/JasonMillerinDC/status/1319128870671581184,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Wed Oct 21 12:38:48 +0000 2020,,https://twitter.com/DineshDSouza/status/1318894505265926144/photo/1,,14510,1318894505265926144,,,,en,,false,7154,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jos Biden’s pawing and sniffing of little girls—which Biden himself attributed to his harmless affectionate style—takes on an ominous new significance now that we know Hunter Biden is a pedophile. I wonder if the son learned his perverted habits from the father https://t.co/kvgNCJZkhY,https://twitter.com/DineshDSouza/status/1318894505265926144,Sun Nov 22 22:32:41 +0000 2009,DineshDSouza,false,"""Trump Card"" is an exposé of the socialism, corruption, and gangsterization that now define the Democratic Party. Available on DVD and VOD now.",658,1927068,5996,7411,United States,Dinesh D'Souza,DineshDSouza,60705,,http://dineshdsouza.com/trumpcard,true
,Tue Oct 20 23:52:03 +0000 2020,,,,0,1318701546767634433,,,,en,,,795,1318664840215408646,TrumpWarRoom,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TrumpWarRoom: Joe Biden’s plan to ban fracking will destroy American jobs and crush Pennsylvania’s economy.

Hardworking Americans like…",https://twitter.com/TrumpWarRoom/status/1318701546767634433,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Wed Oct 21 16:23:23 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1318951024195981318/photo/1,https://nypost.com/2020/09/23/hunter-biden-received-3-5m-from-russian-billionaire-report/,1807,1318951024195981318,,,,en,,false,930,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Why did a Russian billionaire close to Vladimir Putin send Hunter Biden $3.5 million while Joe Biden was Vice President?
https://t.co/78fxhsfTHC https://t.co/CkxN9Ia0VD",https://twitter.com/TrumpWarRoom/status/1318951024195981318,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Fri Oct 23 04:22:31 +0000 2020,,,,0,1319494386560978944,,,,en,,,161,1319492602459283457,Heminator,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Heminator: 8/ ...involvement like he claims, but Gillar was not. Here's where it gets odd. As for whether the critical text alleging Jo…",https://twitter.com/TrumpWarRoom/status/1319494386560978944,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Tue Oct 20 13:43:19 +0000 2020,,,https://www.axios.com/new-york-post-hunter-biden-facebook-twitter-censor-bf8d9f32-f8cb-444e-bc12-c3b5e8694e84.html?utm_campaign=organic&utm_medium=socialshare&utm_source=twitter,2649,1318548353555333122,,,,en,,false,1268,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New York Post's Hunter Biden story goes massive on social media despite crackdowns https://t.co/XPcy5nWxRO,https://twitter.com/JasonMillerinDC/status/1318548353555333122,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Wed Oct 21 15:19:19 +0000 2020,,,,0,1318934901685702658,,,,en,,,599,1318712851628949505,MarkBednar,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MarkBednar: ""A vote for Republicans and a vote for me is a vote for the American Dream.""

- President Trump 🇺🇸",https://twitter.com/TrumpWarRoom/status/1318934901685702658,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Sun Oct 18 21:08:51 +0000 2020,,,https://www.phillymag.com/news/2019/07/10/joe-biden-penn-salary/,936,1317935698805202945,,,,en,,false,688,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Penn Paid Former VP Joe Biden $775,000 Over Two Years https://t.co/naz1UqXth7",https://twitter.com/JasonMillerinDC/status/1317935698805202945,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Sun Oct 18 03:22:27 +0000 2020,,,,0,1317667332026781696,,,,en,,,1814,1317666887082381314,BorisEP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BorisEP: MUST READ about ⁦@realDonaldTrump⁩ and his family’s generosity and love toward the Jewish people!

How Trump's developer dad a…",https://twitter.com/TrumpWarRoom/status/1317667332026781696,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Fri Oct 23 14:41:36 +0000 2020,,,,0,1319650182993203200,,,,en,,,2239,1319463438884753409,DineshDSouza,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DineshDSouza: How is Hunter’s laptop a “Russian plant”? Did the Russians write Hunter’s emails? No. Did the Russians steal Hunter’s lap…,https://twitter.com/DineshDSouza/status/1319650182993203200,Sun Nov 22 22:32:41 +0000 2009,DineshDSouza,false,"""Trump Card"" is an exposé of the socialism, corruption, and gangsterization that now define the Democratic Party. Available on DVD and VOD now.",658,1927068,5996,7411,United States,Dinesh D'Souza,DineshDSouza,60705,,http://dineshdsouza.com/trumpcard,true
,Tue Oct 20 08:55:30 +0000 2020,,,https://www.nationalreview.com/2020/10/the-pollster-who-thinks-trump-is-ahead/,169,1318475920840282115,,,,en,,false,64,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Pollster Who Thinks Trump Is Ahead https://t.co/XjjJMt4jdD,https://twitter.com/JasonMillerinDC/status/1318475920840282115,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Fri Oct 23 14:41:32 +0000 2020,,,,0,1319650165448376320,,,,en,,,2533,1319466586596659202,DineshDSouza,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DineshDSouza: If the oceans are rising, Joe Biden, then how come you bought a house on Rehoboth Beach, Delaware? How come real estate p…",https://twitter.com/DineshDSouza/status/1319650165448376320,Sun Nov 22 22:32:41 +0000 2009,DineshDSouza,false,"""Trump Card"" is an exposé of the socialism, corruption, and gangsterization that now define the Democratic Party. Available on DVD and VOD now.",658,1927068,5996,7411,United States,Dinesh D'Souza,DineshDSouza,60705,,http://dineshdsouza.com/trumpcard,true
,Tue Oct 20 02:00:29 +0000 2020,,,,0,1318371479168364544,,,,en,,,1552,1318341160864284672,DineshDSouza,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DineshDSouza: Governor Whitmer accuses @realDonaldTrump and his supporters of encouraging violence against her. False! Here’s what they…,https://twitter.com/DineshDSouza/status/1318371479168364544,Sun Nov 22 22:32:41 +0000 2009,DineshDSouza,false,"""Trump Card"" is an exposé of the socialism, corruption, and gangsterization that now define the Democratic Party. Available on DVD and VOD now.",658,1927068,5996,7411,United States,Dinesh D'Souza,DineshDSouza,60705,,http://dineshdsouza.com/trumpcard,true
,Wed Oct 21 16:23:55 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1311099076474175490/video/1,,1834,1318951158187253760,,,,en,,false,858,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Biden promised to not raise your taxes. He broke his word, and he’ll do it again. https://t.co/b4BAHzlcrb",https://twitter.com/TrumpWarRoom/status/1318951158187253760,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Thu Oct 22 13:26:09 +0000 2020,,,,0,1319268807794479106,,,,en,,,32387,1319248527613100035,realDonaldTrump,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @realDonaldTrump: I will soon be giving a first in television history full, unedited preview of the vicious attempted “takeout” intervie…",https://twitter.com/TrumpWarRoom/status/1319268807794479106,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Wed Oct 21 04:39:28 +0000 2020,,https://twitter.com/etihad/status/1318466150347509760/video/1,,117,1318773878290812928,,,,en,,false,50,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","👀 MUST WATCH! 👀 

“The dawn of a new era.” 

Peace between UAE and Israel made possible only by @realDonaldTrump and his team!!! https://t.co/INETyANQ3L",https://twitter.com/BorisEP/status/1318773878290812928,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8258,97330,1742,792,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15702,,https://www.breakfastwithboris.com,true
,Tue Oct 20 08:57:17 +0000 2020,FoxNews,,https://www.foxnews.com/media/glenn-greenwald-cone-of-silence-media-hunter-biden,244,1318476370314395650,,,,en,,false,115,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Glenn Greenwald trashes media 'cone of silence' around Hunter Biden email scandal https://t.co/hO509alfWG #FoxNews,https://twitter.com/JasonMillerinDC/status/1318476370314395650,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Mon Oct 19 19:12:26 +0000 2020,,,https://hann.it/2HneauE,2488,1318268792112336898,,,,en,,false,859,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","JOE CLAMS UP: Biden Lashes Out at Reporter When Pressed On Hunter’s Emails, Says Just ‘Another Smear’ https://t.co/89qTwZaa20",https://twitter.com/seanhannity/status/1318268792112336898,Thu May 21 17:41:12 +0000 2009,seanhannity,false,"TV Host Fox News Channel 9 PM EST. Nationally Syndicated Radio Host 3-6 PM EST. https://t.co/z23FRgA02S Retweets, Follows NOT endorsements! Due to hackings, no DM’s!",111,5588245,6,20833,NYC,Sean Hannity,seanhannity,9221,,http://hannity.com,true
,Wed Oct 21 18:32:04 +0000 2020,,,https://apnews.com/article/election-2020-donald-trump-politics-virus-outbreak-financial-markets-05da758dfeb2dd9c2ed22ebb88610b24,1971,1318983407867695106,,,,en,,false,444,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Trump the dancer? His moves to 'YMCA' at rallies are a hit https://t.co/6vM7Dy22gR,https://twitter.com/JasonMillerinDC/status/1318983407867695106,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Wed Oct 21 14:37:32 +0000 2020,,,https://www.foxnews.com/politics/flashback-obama-admin-halted-state-h1n1-testing-complicating-bidens-attacks-on-white-house,1699,1318924383122001920,,,,en,,false,966,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","During the 2009 swine flu pandemic, Obama and Joe Biden ordered states to SHUT DOWN TESTING. 

They did so AGAINST the advice of public health officials. https://t.co/Y8IYHKVRVC",https://twitter.com/TrumpWarRoom/status/1318924383122001920,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Mon Oct 19 23:26:51 +0000 2020,MAGA AmericaFirst,,https://www.thegatewaypundit.com/2020/10/breaking-news-mayor-moscows-wife-paid-hunter-biden-3-5-million-likely/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,6324,1318332814434107408,,,,en,,false,4393,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Biden Scandal Widens: Here's Why the Mayor of Moscow's Wife Paid Hunter Biden $3.5 Million... And Likely More! https://t.co/1v4BTwlFfW via @gatewaypundit  #MAGA #AmericaFirst,https://twitter.com/LouDobbs/status/1318332814434107408,Wed Mar 25 12:39:59 +0000 2009,LouDobbs,false,"Lou Dobbs Tonight, Fox Business Network, 5, 7 & 10 PM/ET",18158,2319213,2102,5970,"New York, NY",Lou Dobbs,LouDobbs,36389,,http://LouDobbsShop.com,true
,Wed Oct 21 16:55:58 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1318959223611576327/photo/1,,6931,1318959223611576327,,,,en,,false,4943,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📸These are the photos the mainstream media doesn't want you to see.

Joe Biden meets with his family members’ business partners. https://t.co/3zpe5BcOEc",https://twitter.com/TrumpWarRoom/status/1318959223611576327,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Fri Oct 23 01:17:04 +0000 2020,,,,0,1319447717739819009,,,,en,,,480,1319447029366591490,TeamTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TeamTrump: President @realDonaldTrump: We shut down the greatest economy in the world to fight the coronavirus and we saved lives

#Deb…",https://twitter.com/AZGOP/status/1319447717739819009,Thu Aug 21 21:30:45 +0000 2008,AZGOP,false,The official Twitter account of the Republican Party of Arizona.,16620,58761,2302,498,"Phoenix, AZ",Arizona Republican Party,AZGOP,20397,,http://www.azgop.com/,true
